date,campaign_name,adset_name,creative,creative_type,objective,city,spend,impressions,reach,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Mumbai,866.09,4684,2709,48,48,4,1,1,799
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Delhi NCR,833.17,4932,3202,53,53,6,1,1,799
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Bengaluru,744.91,3740,2075,50,50,6,2,1,799
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Hyderabad,561.03,2995,1671,39,39,4,2,1,1299
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Pune,393.82,2174,1309,24,24,6,2,2,2098
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Chennai,335.12,1799,972,28,28,2,1,1,1299
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Mumbai,1527.85,7523,4102,89,89,8,6,3,13796
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Delhi NCR,1469.77,6287,3978,70,70,9,2,0,0
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Bengaluru,1314.07,6764,4757,87,87,12,6,2,2098
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Hyderabad,989.7,4651,2698,39,39,5,4,2,998
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Pune,694.73,3201,2354,47,47,4,1,1,799
2026-08-08,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Chennai,591.18,2898,1956,40,40,5,2,1,1999
2026-08-08,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Mumbai,1814.48,8814,5427,86,86,9,5,4,11895
2026-08-08,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Delhi NCR,1834.83,8915,6374,114,114,11,6,4,4196
2026-08-08,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Bengaluru,1361.23,6840,3839,92,92,11,6,3,5297
2026-08-08,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Hyderabad,1088.34,6077,4329,61,61,4,2,1,799
2026-08-08,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Pune,929.61,4476,2442,39,39,6,0,0,0
2026-08-08,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Chennai,670.35,3550,1951,38,38,5,2,2,2098
2026-08-08,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Mumbai,352.77,2048,1332,23,23,3,2,0,0
2026-08-08,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Delhi NCR,229.77,1287,851,17,17,3,3,2,4298
2026-08-08,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Bengaluru,200.02,956,579,10,10,3,2,2,3196
2026-08-08,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Hyderabad,4087.59,20673,12638,253,253,33,14,7,12893
2026-08-08,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Pune,121.19,663,446,1,1,0,0,0,0
2026-08-08,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Chennai,112.08,582,382,2,2,1,1,0,0
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_018_video_medalshot,video,lookalike,Mumbai,1333.14,7711,4803,48,48,7,3,1,1999
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_018_video_medalshot,video,lookalike,Delhi NCR,1214.69,5881,3601,65,65,4,3,2,2798
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_018_video_medalshot,video,lookalike,Bengaluru,1259.34,6604,3897,90,90,11,3,1,1999
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_018_video_medalshot,video,lookalike,Hyderabad,843.04,3975,2680,55,55,2,0,0,0
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_018_video_medalshot,video,lookalike,Pune,498.29,2968,2003,35,35,7,4,3,5297
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_018_video_medalshot,video,lookalike,Chennai,443.17,2303,1560,29,29,4,0,0,0
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Mumbai,1230.58,7034,3999,101,101,13,8,1,799
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Delhi NCR,1121.24,6168,3707,75,75,12,6,2,3897
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Bengaluru,1162.46,5950,4004,59,59,13,4,3,3597
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Hyderabad,778.19,4145,2564,53,53,8,4,2,2798
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Pune,459.96,2321,1412,38,38,6,3,1,1299
2026-08-09,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Chennai,409.07,1780,1231,19,19,4,1,0,0
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Mumbai,1438.05,7363,4669,94,94,18,12,7,16193
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Delhi NCR,988.33,5222,3693,70,70,8,4,2,6997
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Bengaluru,742.8,3802,2465,55,55,7,2,1,1999
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Hyderabad,795.13,4428,2677,67,67,13,7,2,2798
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Pune,517.54,2702,1633,23,23,4,1,0,0
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Chennai,337.75,1881,1356,35,35,6,1,1,2999
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Mumbai,1440.46,7856,4741,110,110,10,5,4,4596
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Delhi NCR,989.98,5468,3852,62,62,8,2,2,3397
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Bengaluru,744.05,4049,2270,61,61,4,1,0,0
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Hyderabad,796.46,4120,2610,65,65,5,1,1,3499
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Pune,518.4,3023,2233,31,31,5,4,3,4097
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Chennai,338.32,1776,1126,11,11,0,0,0,0
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Mumbai,937.91,4986,3522,72,72,3,1,1,1999
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Delhi NCR,644.59,3412,2056,55,55,6,2,2,3798
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Bengaluru,484.46,2939,1745,28,28,5,1,0,0
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Hyderabad,518.59,3014,1884,43,43,8,4,1,1999
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Pune,337.54,1577,914,12,12,1,1,1,1299
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Chennai,220.28,1017,595,12,12,2,1,1,6499
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Mumbai,793.71,4187,2511,41,41,3,0,0,0
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Delhi NCR,734.26,3519,2476,46,46,1,1,1,799
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Bengaluru,658.52,3386,2294,27,27,5,3,2,4798
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Hyderabad,482.65,2800,1822,31,31,2,0,0,0
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Pune,318.43,1582,1167,16,16,1,1,0,0
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Chennai,291.33,1571,879,19,19,6,2,2,2598
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Mumbai,1400.17,7868,4616,103,103,16,8,5,12394
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Delhi NCR,1295.29,6899,4799,83,83,9,2,1,1299
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Bengaluru,1161.67,6664,4156,91,91,9,4,3,1797
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Hyderabad,851.44,4115,2950,59,59,7,5,3,9297
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Pune,561.74,3331,2201,44,44,3,2,1,1299
2026-08-09,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Chennai,513.92,2936,2045,40,40,5,3,3,8096
2026-08-09,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Mumbai,1534.09,8146,5099,104,104,13,6,3,4597
2026-08-09,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Delhi NCR,1527.66,7807,5025,78,78,7,2,1,3998
2026-08-09,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Bengaluru,1275.79,7678,4380,94,94,10,6,3,6297
2026-08-09,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Hyderabad,1016.06,5418,3453,83,83,3,1,0,0
2026-08-09,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Pune,797.51,4427,3261,44,44,7,3,3,4597
2026-08-09,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Chennai,609.14,3414,2115,35,35,4,3,3,4497
2026-08-09,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Mumbai,285.56,1479,954,14,14,2,1,1,499
2026-08-09,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Delhi NCR,230.19,1224,898,18,18,2,1,0,0
2026-08-09,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Bengaluru,205.39,1227,798,7,7,0,0,0,0
2026-08-09,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Hyderabad,3555.52,17093,9913,214,214,30,15,9,11390
2026-08-09,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Pune,117.77,529,289,4,4,0,0,0,0
2026-08-09,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Chennai,86.82,461,334,2,2,0,0,0,0
2026-08-10,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Mumbai,3113.13,14396,8805,164,164,18,9,4,4196
2026-08-10,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Delhi NCR,2354.62,11735,7151,164,164,27,8,4,4896
2026-08-10,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Bengaluru,2701.62,13484,7620,182,182,26,11,6,8994
2026-08-10,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Hyderabad,1502.31,8581,4733,113,113,13,10,4,7695
2026-08-10,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Pune,1106.47,5983,3765,79,79,9,7,4,5196
2026-08-10,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_35_54,crt_019_carousel_citystreets,carousel,lookalike,Chennai,975.25,5729,4018,101,101,18,7,4,5896
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Mumbai,1374.06,7865,4651,121,121,17,10,4,6395
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Delhi NCR,1118.95,5689,3857,82,82,10,4,2,2098
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Bengaluru,926.7,4616,2976,69,69,4,2,1,1299
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Hyderabad,801.99,4053,2446,50,50,3,0,0,0
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Pune,588.44,3010,1941,49,49,5,0,0,0
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Chennai,457.77,2326,1347,23,23,2,2,1,499
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Mumbai,1376.36,6127,4159,84,84,11,4,2,4298
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Delhi NCR,1120.83,5388,3911,72,72,10,3,2,2098
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Bengaluru,928.25,4695,3275,51,51,8,3,0,0
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Hyderabad,803.33,4428,2500,82,82,12,5,2,2798
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Pune,589.43,3066,2074,37,37,6,5,4,12796
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Chennai,458.53,2482,1781,22,22,4,1,0,0
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Mumbai,896.17,5132,3016,79,79,12,7,3,5097
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Delhi NCR,729.79,3090,1933,50,50,14,4,2,4298
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Bengaluru,604.4,2827,2043,50,50,8,4,1,799
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Hyderabad,523.06,3342,2245,37,37,6,3,0,0
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Pune,383.79,2154,1466,34,34,4,0,0,0
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Chennai,298.56,1696,1070,15,15,2,1,1,799
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Mumbai,1017.87,5339,3362,46,46,10,7,3,2397
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Delhi NCR,752.97,4875,3503,74,74,7,3,1,799
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Bengaluru,660.74,3348,2344,26,26,3,0,0,0
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Hyderabad,468.23,2405,1408,34,34,3,3,1,499
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Pune,359.12,1972,1242,18,18,3,2,2,2098
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Chennai,324.96,1538,971,14,14,1,1,1,1299
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Mumbai,1795.61,8265,6048,95,95,12,6,5,11894
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Delhi NCR,1328.29,7372,5416,85,85,9,1,0,0
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Bengaluru,1165.6,6743,4076,105,105,15,4,2,3798
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Hyderabad,825.99,4752,3269,68,68,6,3,1,799
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Pune,633.52,3307,1792,33,33,5,3,1,799
2026-08-10,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Chennai,573.25,2978,2189,29,29,3,3,1,799
2026-08-10,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Mumbai,2100.69,12263,7944,141,141,16,7,4,7296
2026-08-10,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Delhi NCR,1352.24,7559,4762,95,95,11,8,4,4196
2026-08-10,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Bengaluru,1454.21,7358,4910,93,93,14,4,3,6297
2026-08-10,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Hyderabad,1175.2,5576,3517,79,79,6,4,3,3297
2026-08-10,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Pune,692.88,4177,3048,53,53,9,3,1,3499
2026-08-10,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_int_fitness,crt_059_static_kidsdash,static,advantage,Chennai,613.85,3078,2040,28,28,3,2,2,1598
2026-08-10,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Mumbai,346.54,1698,1221,15,15,1,1,0,0
2026-08-10,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Delhi NCR,220.98,1228,670,15,15,0,0,0,0
2026-08-10,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Bengaluru,175.1,933,591,7,7,2,1,1,1999
2026-08-10,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Hyderabad,3944.69,20843,15125,218,218,24,12,6,7793
2026-08-10,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Pune,109.78,578,390,0,0,0,0,0,0
2026-08-10,vrs26_meta_prospect_corp_hyd,vrs26_meta_prospect_corp_hyd__as_broad_18_34,crt_074_video_trainingplan,video,prospecting,Chennai,100.99,485,341,7,7,1,0,0,0
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Mumbai,1653.6,8530,5089,156,156,18,6,2,3798
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Delhi NCR,1294.69,6646,4465,93,93,16,9,4,11495
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Bengaluru,1355.67,6566,4025,81,81,15,6,1,499
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Hyderabad,908.11,4672,3030,61,61,7,5,2,2098
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Pune,602.52,3086,1849,32,32,6,4,2,2098
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Chennai,469.6,2562,1877,33,33,5,2,0,0
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Mumbai,1656.38,7722,4353,90,90,15,8,2,3298
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Delhi NCR,1296.86,7414,4907,109,109,14,10,5,8895
