date,campaign_name,audience,objective,city,spend,impressions,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-07-09,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Mumbai,594.38,1095,4,4,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Delhi NCR,575.83,1115,5,5,1,1,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Bengaluru,477.32,885,7,7,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Hyderabad,364.21,773,7,7,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Pune,243.03,530,0,0,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Chennai,175.5,430,3,3,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Mumbai,567.15,1349,12,12,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Delhi NCR,525.74,1093,5,5,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Bengaluru,521.26,984,5,5,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Hyderabad,347.22,665,2,2,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Pune,260.91,600,2,2,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Chennai,207.97,416,4,4,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Mumbai,626.1,1338,13,13,1,1,1,799
2026-07-09,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Delhi NCR,552.3,1266,9,9,2,2,1,799
2026-07-09,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Bengaluru,472.54,784,4,4,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Hyderabad,367.22,806,8,8,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Pune,199.14,305,0,0,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Chennai,212.96,467,5,5,1,1,1,799
2026-07-09,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Mumbai,629.15,1140,4,4,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Delhi NCR,560.57,1267,9,9,1,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Bengaluru,504.46,1244,7,7,1,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Hyderabad,299.56,584,2,2,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Pune,261.47,576,4,4,0,0,0,0
2026-07-09,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Chennai,175.04,345,3,3,1,0,0,0
2026-07-09,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Mumbai,3564,7349,44,44,4,2,2,3998
2026-07-09,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Delhi NCR,187.01,346,3,3,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Bengaluru,195.58,410,2,2,1,0,0,0
2026-07-09,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Hyderabad,134.79,294,2,2,1,1,0,0
2026-07-09,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Pune,104.42,213,1,1,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Chennai,67.15,165,1,1,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Mumbai,3588.29,8927,84,84,10,2,2,2598
2026-07-09,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Delhi NCR,215.62,422,3,3,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Bengaluru,164.52,352,2,2,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Hyderabad,123.82,253,0,0,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Pune,89.22,185,4,4,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Chennai,71.49,151,3,3,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Mumbai,237.39,515,3,3,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Delhi NCR,189.56,433,0,0,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Bengaluru,2915.75,5881,31,31,1,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Hyderabad,128.21,247,3,3,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Pune,97.26,173,0,0,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Chennai,77.22,156,0,0,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,senior_management,conversion,Mumbai,163.71,322,1,1,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,senior_management,conversion,Delhi NCR,163.69,304,4,4,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,senior_management,conversion,Bengaluru,3075.02,6515,34,34,1,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,senior_management,conversion,Hyderabad,123.14,242,0,0,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,senior_management,conversion,Pune,58.53,124,0,0,0,0,0,0
2026-07-09,vrs26_li_conv_teamreg_blr,senior_management,conversion,Chennai,61.31,118,0,0,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Mumbai,636.63,1241,11,11,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Delhi NCR,535.08,1171,7,7,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Bengaluru,456.71,943,4,4,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Hyderabad,364.37,705,4,4,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Pune,267.53,525,4,4,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Chennai,169.95,302,1,1,1,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Mumbai,637.68,1129,6,6,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Delhi NCR,492.39,886,7,7,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Bengaluru,522.03,954,5,5,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Hyderabad,311.58,632,3,3,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Pune,276.92,421,3,3,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Chennai,189.65,409,1,1,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Mumbai,625.55,1365,5,5,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Delhi NCR,531.74,1020,9,9,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Bengaluru,525.49,1200,6,6,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Hyderabad,313.97,676,3,3,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Pune,181.37,418,1,1,0,0,0,0
2026-07-09,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Chennai,252.13,601,8,8,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Mumbai,763.04,1687,18,18,3,1,1,3499
2026-07-10,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Delhi NCR,506.13,991,1,1,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Bengaluru,494.15,989,6,6,1,1,1,1999
2026-07-10,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Hyderabad,334.01,728,5,5,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Pune,249.94,544,3,3,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Chennai,203.57,403,2,2,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Mumbai,724.42,1435,9,9,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Delhi NCR,595.71,1365,7,7,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Bengaluru,507.82,988,6,6,1,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Hyderabad,303.11,710,4,4,1,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Pune,228.66,438,0,0,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Chennai,191.12,361,2,2,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Mumbai,651.14,1081,10,10,1,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Delhi NCR,597.26,1270,16,16,1,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Bengaluru,466.53,930,4,4,1,1,1,799
2026-07-10,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Hyderabad,368.74,777,4,4,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Pune,244.66,475,2,2,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Chennai,222.51,450,4,4,1,1,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Mumbai,678.29,1413,13,13,1,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Delhi NCR,563.5,1227,6,6,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Bengaluru,539.19,1044,3,3,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Hyderabad,346.54,773,7,7,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Pune,230.67,519,5,5,0,0,0,0
2026-07-10,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Chennai,192.65,334,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Mumbai,2453.83,5156,34,34,3,2,1,3499
2026-07-10,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Delhi NCR,167.32,379,1,1,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Bengaluru,138.4,318,1,1,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Hyderabad,79.58,178,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Pune,79.39,159,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Chennai,57.45,130,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Mumbai,2414.37,4718,21,21,2,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Delhi NCR,160.55,358,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Bengaluru,173.45,368,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Hyderabad,101.58,200,3,3,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Pune,70.93,135,1,1,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Chennai,55.11,112,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,senior_management,conversion,Mumbai,2429.88,4757,30,30,4,1,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,senior_management,conversion,Delhi NCR,168.48,415,2,2,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,senior_management,conversion,Bengaluru,161.13,318,1,1,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,senior_management,conversion,Hyderabad,97.72,201,1,1,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,senior_management,conversion,Pune,65.02,135,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_mum,senior_management,conversion,Chennai,53.75,106,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Mumbai,185.12,363,4,4,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Delhi NCR,127.9,275,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Bengaluru,2039.85,4161,24,24,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Hyderabad,102.99,202,1,1,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Pune,56.08,114,1,1,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Chennai,38.89,83,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Mumbai,145.11,314,3,3,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Delhi NCR,174.93,356,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Bengaluru,2021.18,4168,21,21,3,2,2,3298
2026-07-10,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Hyderabad,84.53,161,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Pune,74.63,147,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Chennai,50.44,105,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,senior_management,conversion,Mumbai,195.93,455,2,2,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,senior_management,conversion,Delhi NCR,130.96,337,2,2,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,senior_management,conversion,Bengaluru,2045.31,4148,33,33,2,2,1,1299
2026-07-10,vrs26_li_conv_teamreg_blr,senior_management,conversion,Hyderabad,66.58,141,2,2,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,senior_management,conversion,Pune,65.52,121,0,0,0,0,0,0
2026-07-10,vrs26_li_conv_teamreg_blr,senior_management,conversion,Chennai,46.54,83,0,0,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Mumbai,691.69,1283,9,9,1,1,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Delhi NCR,582.5,1237,6,6,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Bengaluru,474.89,978,4,4,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Hyderabad,351.21,596,3,3,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Pune,259.91,574,5,5,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Chennai,190.65,375,0,0,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Mumbai,672.08,1336,11,11,1,1,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Delhi NCR,609.58,1209,7,7,1,1,1,1299
2026-07-10,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Bengaluru,510.05,923,3,3,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Hyderabad,312.45,678,0,0,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Pune,241.37,544,8,8,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Chennai,205.3,406,2,2,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Mumbai,701.53,1244,8,8,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Delhi NCR,520.46,1055,5,5,1,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Bengaluru,574.17,1307,12,12,1,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Hyderabad,315.91,736,6,6,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Pune,258.36,442,4,4,0,0,0,0
2026-07-10,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Chennai,180.41,373,0,0,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Mumbai,619.87,1030,8,8,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Delhi NCR,522.37,902,10,10,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Bengaluru,525.1,1008,2,2,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Hyderabad,361.82,808,5,5,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Pune,216.39,378,2,2,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Chennai,185.21,377,2,2,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Mumbai,636.47,1146,7,7,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Delhi NCR,558.27,1103,7,7,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Bengaluru,511.53,1194,4,4,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Hyderabad,403.67,839,1,1,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Pune,168.21,319,3,3,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Chennai,152.6,309,0,0,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Mumbai,634.12,1372,7,7,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Delhi NCR,576.88,1189,7,7,1,1,1,499
2026-07-11,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Bengaluru,367.13,723,2,2,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Hyderabad,373.34,745,4,4,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Pune,257.34,568,4,4,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Chennai,221.94,461,0,0,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Mumbai,641.29,1676,8,8,2,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Delhi NCR,552.89,1290,13,13,1,1,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Bengaluru,460.91,945,6,6,1,1,1,3998
2026-07-11,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Hyderabad,310.25,560,2,2,1,1,1,1299
2026-07-11,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Pune,262.69,478,5,5,0,0,0,0
2026-07-11,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Chennai,202.73,428,2,2,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Mumbai,3508.36,7034,31,31,1,1,1,1299
2026-07-11,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Delhi NCR,235.21,486,2,2,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Bengaluru,182.42,385,5,5,1,0,0,0
2026-07-11,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Hyderabad,139.24,231,1,1,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Pune,109.34,209,2,2,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Chennai,79.25,137,2,2,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Mumbai,3368.06,5559,30,30,2,1,0,0
2026-07-11,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Delhi NCR,259.09,526,4,4,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Bengaluru,205.82,414,4,4,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Hyderabad,216,451,2,2,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Pune,98.47,192,0,0,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Chennai,106.39,215,1,1,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Mumbai,118.42,283,0,0,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Delhi NCR,102.93,221,1,1,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Bengaluru,1440.47,2561,14,14,3,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Hyderabad,73.52,130,2,2,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Pune,44.13,81,1,1,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Chennai,43.6,100,1,1,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Mumbai,115.28,256,3,3,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Delhi NCR,101.72,201,0,0,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Bengaluru,1453.65,3211,20,20,1,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Hyderabad,67.36,148,1,1,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Pune,50.39,93,0,0,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Chennai,34.68,61,0,0,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Mumbai,116.16,263,1,1,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Delhi NCR,92.88,177,3,3,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Bengaluru,1458.88,2947,20,20,2,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Hyderabad,72.22,175,0,0,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Pune,42.5,99,1,1,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Chennai,40.44,92,1,1,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,senior_management,conversion,Mumbai,97.06,233,1,1,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,senior_management,conversion,Delhi NCR,83.99,164,1,1,1,1,1,799
2026-07-11,vrs26_li_conv_teamreg_blr,senior_management,conversion,Bengaluru,1504.96,2171,3,3,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,senior_management,conversion,Hyderabad,60.83,137,1,1,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,senior_management,conversion,Pune,41.08,75,0,0,0,0,0,0
2026-07-11,vrs26_li_conv_teamreg_blr,senior_management,conversion,Chennai,35.16,61,1,1,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Mumbai,508.27,821,3,3,1,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Delhi NCR,389.05,710,5,5,1,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Bengaluru,331.91,654,6,6,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Hyderabad,256.38,585,0,0,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Pune,171.1,313,1,1,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Chennai,166.37,300,1,1,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Mumbai,421.68,903,4,4,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Delhi NCR,417.37,884,2,2,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Bengaluru,389.6,770,3,3,1,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Hyderabad,254.93,560,4,4,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Pune,194.17,347,3,3,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Chennai,145.33,306,0,0,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Mumbai,547.5,1243,9,9,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Delhi NCR,386.56,776,5,5,1,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Bengaluru,344.42,719,3,3,1,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Hyderabad,239.06,522,1,1,1,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Pune,160.74,325,2,2,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Chennai,144.8,280,0,0,0,0,0,0
